"Order Type","Friend's ID(Spot)","Friend's sub ID (Spot)","Commission Asset","Commission Earned","Commission Earned (USDT)","Commission Time","Registration Time","Referral ID","Convert date","Convert ratio","Distributed commission","Convert Asset","note"
"isolated_margin","164927115","","USDT","0.07478800","0.07478800","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03427620","0.03427600","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.06411540","0.06411500","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00254859","0.00254900","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.07918237","0.07918200","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00233062","0.00233100","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.30457140","0.30457100","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00243958","0.00244000","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00281810","0.00281800","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.09977152","0.09977200","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.38044328","0.38044300","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03433044","0.03433000","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00249407","0.00249400","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00265734","0.00265700","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01658343","0.01658300","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03557783","0.03557800","2024-03-06 15:55:18","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.14211859","0.14211900","2024-03-06 15:54:03","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.05034695","0.05034700","2024-03-06 15:54:03","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","3.12617683","3.12617700","2024-03-06 15:54:03","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00624805","0.00624800","2024-03-06 15:54:03","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.08078910","0.08078900","2024-03-06 15:54:03","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04093190","0.04093200","2024-03-06 10:19:45","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.01160683","0.01160700","2024-03-06 10:19:45","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00245985","0.00246000","2024-03-06 10:19:45","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.01662335","0.01662300","2024-03-06 10:19:45","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00314762","0.00314800","2024-03-06 10:19:45","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00275416","0.00275400","2024-03-06 10:19:45","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.10285496","0.10285500","2024-03-06 10:19:30","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.01183668","0.01183700","2024-03-06 10:19:30","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00377288","0.00377300","2024-03-06 10:19:30","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04512211","0.04512200","2024-03-06 10:19:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00864784","0.00864800","2024-03-06 10:19:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.00300819","0.00300800","2024-03-06 10:19:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04511914","0.04511900","2024-03-06 10:19:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","USDT","0.04512360","0.04512400","2024-03-06 10:19:11","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.03906000","0.07503000","2024-02-27 18:47:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00653325","0.01255000","2024-02-27 18:47:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00111600","0.00214400","2024-02-27 18:47:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.01297350","0.02492100","2024-02-27 18:46:22","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00037200","0.00071500","2024-02-27 18:46:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00283650","0.00544900","2024-02-27 18:46:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00727725","0.01397900","2024-02-27 18:46:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00102300","0.00196500","2024-02-27 18:46:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00409200","0.00786000","2024-02-27 18:46:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00106950","0.00205400","2024-02-27 18:46:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00097650","0.00187600","2024-02-27 18:46:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00104625","0.00201000","2024-02-27 18:46:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00106950","0.00205400","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00727725","0.01397900","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00697500","0.01339800","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00095325","0.00183100","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00111600","0.00214400","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00104625","0.00201000","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00102300","0.00196500","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00102300","0.00196500","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00109275","0.00209900","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00099975","0.00192000","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00106950","0.00205400","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00097650","0.00187600","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00162750","0.00312600","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00102300","0.00196500","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00104625","0.00201000","2024-02-27 18:46:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00102300","0.00196500","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.01364775","0.02621600","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00113925","0.00218800","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00111600","0.00214400","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00093000","0.00178600","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00109275","0.00209900","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00120900","0.00232200","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00476625","0.00915500","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00727725","0.01397900","2024-02-27 18:45:55","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00095325","0.00183100","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00727725","0.01397900","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00097650","0.00187600","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00093000","0.00178600","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00106950","0.00205400","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00093000","0.00178600","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00106950","0.00205400","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00104625","0.00201000","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.01890225","0.03630900","2024-02-27 18:45:51","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00072075","0.00138400","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00095325","0.00183100","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00097650","0.00187600","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00727725","0.01397900","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00104625","0.00201000","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00099975","0.00192000","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00102300","0.00196500","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.04282650","0.08226500","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00223200","0.00428700","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.02982975","0.05730000","2024-02-27 18:45:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01165778","0.01165800","2024-02-27 17:46:54","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01161295","0.01161300","2024-02-27 17:46:54","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00192802","0.00192800","2024-02-27 17:46:54","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00251091","0.00251100","2024-02-27 17:46:54","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00587373","0.00587400","2024-02-27 17:46:54","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03214080","0.03214100","2024-02-27 17:40:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.05816592","0.05816600","2024-02-27 17:40:36","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.05298768","0.05298800","2024-02-27 17:40:26","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.13333968","0.13334000","2024-02-27 17:40:23","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02790000","0.02790000","2024-02-27 17:40:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.02129328","0.02129300","2024-02-27 17:40:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.07329888","0.07329900","2024-02-27 17:40:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00120534","0.00120500","2024-02-27 17:40:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00120534","0.00120500","2024-02-27 17:40:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00120534","0.00120500","2024-02-27 17:40:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00049107","0.00049100","2024-02-27 17:40:17","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00200964","0.00201000","2024-02-27 17:40:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00187547","0.00187500","2024-02-27 17:40:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01295234","0.01295200","2024-02-27 17:40:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00218828","0.00218800","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00205366","0.00205400","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00218895","0.00218900","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00178653","0.00178700","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00187547","0.00187500","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00201005","0.00201000","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01732212","0.01732200","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00191993","0.00192000","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00393242","0.00393200","2024-02-27 17:40:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00192272","0.00192300","2024-02-27 17:39:52","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00138615","0.00138600","2024-02-27 17:39:52","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00183291","0.00183300","2024-02-27 17:39:52","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00187781","0.00187800","2024-02-27 17:39:52","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00196968","0.00197000","2024-02-27 17:39:43","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00562650","0.00527000","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00562650","0.00527000","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00916050","0.00858100","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00562650","0.00527000","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00916050","0.00858100","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01043925","0.00977800","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00916050","0.00858100","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00916050","0.00858100","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.06296100","0.05897600","2024-02-27 17:30:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00290625","0.00272200","2024-02-27 17:30:19","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00511500","0.00479100","2024-02-27 17:30:19","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01267125","0.01186900","2024-02-27 17:30:19","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.03687450","0.03454000","2024-02-27 17:30:19","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01408950","0.01319800","2024-02-27 17:30:19","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01455450","0.01363300","2024-02-27 17:30:03","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00899775","0.00842800","2024-02-27 17:30:03","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.03750225","0.03512800","2024-02-27 17:30:03","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01455450","0.01363300","2024-02-27 17:29:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01720500","0.01611600","2024-02-27 17:29:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00283650","0.00265700","2024-02-27 17:29:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00118575","0.00111100","2024-02-27 17:29:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01455450","0.01363300","2024-02-27 17:29:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00174375","0.00163300","2024-02-27 17:29:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01455450","0.01363300","2024-02-27 17:29:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00741675","0.00694700","2024-02-27 17:29:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00713775","0.00668600","2024-02-27 17:29:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.03687450","0.03454000","2024-02-27 17:29:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01583325","0.01483100","2024-02-27 17:29:45","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.04098975","0.03839500","2024-02-27 17:29:21","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00269700","0.00252600","2024-02-27 17:29:15","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01808850","0.01694300","2024-02-27 17:29:15","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00337125","0.00315800","2024-02-27 17:29:15","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.00165075","0.00154600","2024-02-27 17:29:15","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","SYN","0.01018350","0.00953900","2024-02-27 17:29:15","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00298106","0.00298100","2024-02-27 17:27:14","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.46665221","0.46665200","2024-02-27 17:26:56","2024-02-27 17:26:36","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00083459","0.25154500","2024-02-02 04:50:29","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00073670","0.22204100","2024-02-02 04:50:29","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00218550","0.00183000","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00204600","0.00171300","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00213900","0.00179100","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00209250","0.00175200","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00730050","0.00611200","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.03829275","0.03205900","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00339450","0.00284200","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00206925","0.00173200","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00216225","0.00181000","2024-01-22 10:21:46","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.03843225","0.03217500","2024-01-22 10:20:45","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.01104375","0.00924600","2024-01-22 10:20:06","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.02669100","0.02234600","2024-01-22 10:20:06","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00202275","0.00169300","2024-01-22 10:19:38","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00199950","0.00167400","2024-01-22 10:19:38","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.03682800","0.03083200","2024-01-22 10:15:16","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.02311050","0.01934800","2024-01-22 10:15:13","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","ORN","0.00206925","0.00173200","2024-01-22 10:15:01","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00301559","0.00301600","2024-01-22 10:11:24","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00418022","0.00418000","2024-01-22 10:10:23","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01247420","0.01247400","2024-01-22 10:04:36","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00181178","0.00181200","2024-01-22 10:04:36","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03064868","0.03064900","2024-01-22 10:02:34","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.01591573","0.01591600","2024-01-22 10:02:12","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.00188831","0.00188800","2024-01-22 10:01:11","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.03575584","0.03575600","2024-01-22 10:00:38","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"isolated_margin","164927115","","USDT","0.07579157","0.07579200","2024-01-22 10:00:38","2024-01-22 10:00:04","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00010602","0.03318400","2024-01-18 17:07:13","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00052642","0.16476900","2024-01-18 17:07:13","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00000796","0.00249100","2024-01-18 17:07:13","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00000796","0.00249100","2024-01-18 17:07:13","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00022490","0.07039400","2024-01-18 17:07:13","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
"spot","164927115","","BNB","0.00013482","0.04219900","2024-01-18 17:07:13","2021-05-20 14:15:08","FGCT8YB0","",,,"",""
